,buysell,datetime,exchange,filled_prx,filled_qty,symbol,symbol_base
25088,BUY,26:52.3,XXX,164.89,0.057,SOLUSDT.XXX,SOL
25089,BUY,26:52.3,XXX,0.50199,137,XRPUSDT.XXX,XRP
25090,BUY,26:52.4,XXX,164.63,1.01,SOLUSD.XXX,SOL
25091,BUY,26:52.4,XXX,164.63,5.52,SOLUSD.XXX,SOL
25092,BUY,26:52.4,XXX,164.87,7.744,SOLUSDT.XXX,SOL
25093,BUY,26:52.4,XXX,2443.7,10,ETHUSDT.XXX,ETH
25094,BUY,26:52.4,XXX,66695.98,0.35662,BTCUSD.XXX,BTC
25095,BUY,26:52.4,XXX,66695.98,0.12582,BTCUSD.XXX,BTC
25096,BUY,26:52.4,XXX,2439.9,0.4998,ETHUSD.XXX,ETH
25097,BUY,26:52.4,XXX,2439.9,1.1996,ETHUSD.XXX,ETH
25098,BUY,26:52.4,XXX,66695.98,0.01756,BTCUSD.XXX,BTC
25099,BUY,26:52.4,XXX,66796.01,0.0531,BTCUSDT.XXX,BTC
25100,BUY,26:52.4,XXX,2439.9,1.5,ETHUSD.XXX,ETH
25101,BUY,26:52.4,XXX,2439.9,0.9,ETHUSD.XXX,ETH
25102,BUY,26:52.4,XXX,2439.9,1.3,ETHUSD.XXX,ETH
25103,BUY,26:52.4,XXX,66796.01,0.14997,BTCUSDT.XXX,BTC
25104,BUY,26:52.4,XXX,66796.01,0.11197,BTCUSDT.XXX,BTC
25105,BUY,26:52.4,XXX,66796.01,0.11098,BTCUSDT.XXX,BTC
25106,SELL,26:52.4,XXX,0.50128,1475,XRPUSD.XXX,XRP
25107,SELL,26:52.5,XXX,164.73,1.999,SOLUSDT.XXX,SOL
25108,SELL,26:52.5,XXX,164.73,0.499,SOLUSDT.XXX,SOL
25109,SELL,26:52.5,XXX,164.73,3.999,SOLUSDT.XXX,SOL
25110,SELL,26:52.5,XXX,164.73,0.599,SOLUSDT.XXX,SOL
25111,SELL,26:52.5,XXX,164.73,0.904,SOLUSDT.XXX,SOL
25112,BUY,26:52.6,XXX,164.68,0.555,SOLUSDT.XXX,SOL
25113,BUY,26:52.6,XXX,164.68,3.998,SOLUSDT.XXX,SOL
25114,BUY,26:52.6,YYY,66793.42,0.0438,BTCUSDT.YYY,BTC
25115,BUY,26:52.6,YYY,66793.42,0.03713,BTCUSDT.YYY,BTC
25116,BUY,26:52.6,YYY,66793.42,0.00164,BTCUSDT.YYY,BTC
25117,BUY,26:52.6,YYY,66793.42,0.04285,BTCUSDT.YYY,BTC
25118,BUY,26:52.6,YYY,66793.42,0.0432,BTCUSDT.YYY,BTC
25119,BUY,26:52.6,YYY,66793.42,0.04366,BTCUSDT.YYY,BTC
25120,BUY,26:52.6,YYY,66793.42,0.00224,BTCUSDT.YYY,BTC
25121,BUY,26:52.6,YYY,66793.42,0.03168,BTCUSDT.YYY,BTC
25122,BUY,26:52.6,YYY,66793.42,0.00898,BTCUSDT.YYY,BTC
25123,BUY,26:52.6,YYY,66793.42,0.00898,BTCUSDT.YYY,BTC
25124,BUY,26:52.6,YYY,66793.42,0.00057,BTCUSDT.YYY,BTC
25125,SELL,26:52.7,XXX,164.45,0.48,SOLUSD.XXX,SOL
25126,SELL,26:52.7,XXX,164.69,0.5,SOLUSDT.XXX,SOL
25127,SELL,26:52.7,XXX,164.69,1.999,SOLUSDT.XXX,SOL
25128,SELL,26:52.7,XXX,164.69,3.999,SOLUSDT.XXX,SOL
25129,SELL,26:52.7,XXX,164.69,0.6,SOLUSDT.XXX,SOL
25130,SELL,26:53.0,XXX,66788.01,4.00E-05,BTCUSDT.XXX,BTC
25131,SELL,26:53.0,XXX,66788.01,1.00E-05,BTCUSDT.XXX,BTC
25132,SELL,26:53.1,XXX,66788.01,1.00E-05,BTCUSDT.XXX,BTC
25133,SELL,26:53.1,XXX,66788.01,1.00E-05,BTCUSDT.XXX,BTC
25134,SELL,26:53.2,XXX,66788.01,1.00E-05,BTCUSDT.XXX,BTC
25135,SELL,26:53.2,XXX,66788.01,1.00E-05,BTCUSDT.XXX,BTC
25136,SELL,26:53.3,XXX,66788.01,1.00E-05,BTCUSDT.XXX,BTC
25137,SELL,26:53.4,XXX,66788.01,1.00E-05,BTCUSDT.XXX,BTC
25138,BUY,26:53.4,XXX,66688.01,0.05,BTCUSD.XXX,BTC
25139,BUY,26:53.4,XXX,66688.01,0.03,BTCUSD.XXX,BTC
25140,BUY,26:53.4,XXX,66688.01,0.105,BTCUSD.XXX,BTC
25141,BUY,26:53.4,XXX,66688.01,0.085,BTCUSD.XXX,BTC
25142,BUY,26:53.4,XXX,66688.01,0.101,BTCUSD.XXX,BTC
25143,BUY,26:53.4,XXX,66688.01,0.129,BTCUSD.XXX,BTC
25144,SELL,26:53.8,XXX,164.43,1.5,SOLUSD.XXX,SOL
25145,SELL,26:53.8,XXX,164.43,0.961,SOLUSD.XXX,SOL
25146,SELL,26:53.8,XXX,2439.21,1.9999,ETHUSD.XXX,ETH
25147,SELL,26:53.9,XXX,2439.21,0.4999,ETHUSD.XXX,ETH
25148,SELL,26:53.9,XXX,2439.21,0.8999,ETHUSD.XXX,ETH
25149,SELL,26:53.9,XXX,2439.21,1.2999,ETHUSD.XXX,ETH
25150,SELL,26:53.9,XXX,2442.83,1.4999,ETHUSDT.XXX,ETH
25151,SELL,26:53.9,XXX,2439.21,1.1999,ETHUSD.XXX,ETH
25152,SELL,26:53.9,XXX,2439.21,1.4999,ETHUSD.XXX,ETH
25153,SELL,26:53.9,XXX,2442.83,1.3999,ETHUSDT.XXX,ETH
25154,SELL,26:53.9,XXX,2442.83,1.4999,ETHUSDT.XXX,ETH
25155,SELL,26:53.9,XXX,2442.83,1.2999,ETHUSDT.XXX,ETH
25156,SELL,26:53.9,XXX,2442.83,0.8999,ETHUSDT.XXX,ETH
25157,SELL,26:53.9,XXX,2442.83,0.7999,ETHUSDT.XXX,ETH
25158,SELL,26:53.9,XXX,2439.21,10,ETHUSD.XXX,ETH
25159,SELL,26:53.9,XXX,66685.58,0.07499,BTCUSD.XXX,BTC
25160,SELL,26:54.0,XXX,164.46,6.326,SOLUSD.XXX,SOL
25161,BUY,26:55.7,XXX,164.45,6,SOLUSD.XXX,SOL
25162,BUY,26:55.7,XXX,164.69,6.902,SOLUSDT.XXX,SOL
25163,BUY,26:55.7,XXX,164.69,0.499,SOLUSDT.XXX,SOL
25164,BUY,26:55.7,XXX,164.45,1,SOLUSD.XXX,SOL
25165,BUY,26:55.7,XXX,164.69,0.599,SOLUSDT.XXX,SOL
25166,BUY,26:55.7,XXX,164.45,0.039,SOLUSD.XXX,SOL
25167,BUY,26:55.7,XXX,164.45,0.961,SOLUSD.XXX,SOL
25168,SELL,26:56.2,XXX,164.69,0.499,SOLUSDT.XXX,SOL
25169,SELL,26:56.2,XXX,164.44,0.999,SOLUSD.XXX,SOL
25170,SELL,26:56.2,XXX,164.44,1.199,SOLUSD.XXX,SOL
25171,SELL,26:56.2,XXX,164.69,0.599,SOLUSDT.XXX,SOL
25172,SELL,26:56.2,XXX,164.44,0.038,SOLUSD.XXX,SOL
25173,SELL,26:56.2,XXX,164.44,1.5,SOLUSD.XXX,SOL
25174,SELL,26:56.2,XXX,164.44,0.48,SOLUSD.XXX,SOL
25175,SELL,26:56.2,XXX,164.44,3.764,SOLUSD.XXX,SOL
25176,SELL,26:56.2,XXX,164.44,0.02,SOLUSD.XXX,SOL
25177,SELL,26:56.2,XXX,164.69,0.395,SOLUSDT.XXX,SOL
25178,SELL,26:56.2,XXX,66786.71,0.0538,BTCUSDT.XXX,BTC
25179,SELL,26:56.2,XXX,66786.71,0.04491,BTCUSDT.XXX,BTC
25180,SELL,26:56.2,XXX,66786.71,0.07122,BTCUSDT.XXX,BTC
25181,SELL,26:56.2,XXX,2439.71,2.0002,ETHUSD.XXX,ETH
25182,SELL,26:56.2,XXX,2439.71,0.161,ETHUSD.XXX,ETH
25183,SELL,26:56.2,XXX,2439.71,1.3002,ETHUSD.XXX,ETH
25184,SELL,26:56.2,XXX,66786.71,0.04999,BTCUSDT.XXX,BTC
25185,SELL,26:56.2,XXX,164.69,0.2,SOLUSDT.XXX,SOL
25186,SELL,26:56.2,XXX,164.69,0.3,SOLUSDT.XXX,SOL
25187,SELL,26:56.2,XXX,66786.71,0.10999,BTCUSDT.XXX,BTC
25188,SELL,26:56.2,XXX,66786.71,0.14999,BTCUSDT.XXX,BTC
25189,SELL,26:56.3,XXX,164.69,0.3,SOLUSDT.XXX,SOL
25190,SELL,26:56.3,XXX,66685.58,0.10299,BTCUSD.XXX,BTC
25191,SELL,26:56.3,XXX,66786.72,0.11102,BTCUSDT.XXX,BTC
25192,SELL,26:56.3,XXX,66786.72,0.10301,BTCUSDT.XXX,BTC
25193,SELL,26:56.3,XXX,66685.58,0.10301,BTCUSD.XXX,BTC
25194,SELL,26:57.0,XXX,66685.58,0.10302,BTCUSD.XXX,BTC
25195,SELL,26:58.9,XXX,0.50116,1,XRPUSD.XXX,XRP
25196,SELL,26:58.9,XXX,164.69,0.6,SOLUSDT.XXX,SOL
25197,SELL,26:58.9,XXX,164.69,4,SOLUSDT.XXX,SOL
25198,SELL,26:58.9,XXX,164.69,0.5,SOLUSDT.XXX,SOL
25199,SELL,26:58.9,XXX,164.69,0.033,SOLUSDT.XXX,SOL
25200,SELL,26:58.9,XXX,164.69,0.574,SOLUSDT.XXX,SOL
25201,SELL,26:59.1,XXX,66685.59,0.04999,BTCUSD.XXX,BTC
25202,SELL,26:59.1,XXX,66685.59,0.04958,BTCUSD.XXX,BTC
25203,SELL,26:59.1,XXX,0.50116,1999,XRPUSD.XXX,XRP
25204,SELL,26:59.1,XXX,66685.59,0.40043,BTCUSD.XXX,BTC
25205,SELL,26:59.4,XXX,0.5019,499,XRPUSDT.XXX,XRP
25206,SELL,26:59.4,XXX,0.5019,311,XRPUSDT.XXX,XRP
25207,BUY,26:59.9,XXX,0.50122,2000,XRPUSD.XXX,XRP
25208,BUY,27:00.0,XXX,2439.79,2,ETHUSD.XXX,ETH
25209,BUY,27:00.0,XXX,2439.79,1.1997,ETHUSD.XXX,ETH
25210,BUY,27:00.0,XXX,2439.79,1.4997,ETHUSD.XXX,ETH
25211,BUY,27:00.0,XXX,2439.79,0.8998,ETHUSD.XXX,ETH
25212,BUY,27:00.0,XXX,2439.79,1.2997,ETHUSD.XXX,ETH
25213,BUY,27:00.0,XXX,2439.79,0.4999,ETHUSD.XXX,ETH
25214,BUY,27:00.0,XXX,2443.33,1.9941,ETHUSDT.XXX,ETH
25215,BUY,27:00.0,XXX,2443.33,1.2997,ETHUSDT.XXX,ETH
25216,BUY,27:00.0,XXX,2443.33,1.4,ETHUSDT.XXX,ETH
25217,BUY,27:00.0,XXX,2439.65,0.8201,ETHUSD.XXX,ETH
25218,BUY,27:00.0,XXX,2443.33,0.7998,ETHUSDT.XXX,ETH
25219,BUY,27:00.0,XXX,2443.33,0.8997,ETHUSDT.XXX,ETH
25220,BUY,27:00.0,XXX,2443.33,1.4997,ETHUSDT.XXX,ETH
25221,BUY,27:00.0,XXX,2443.33,0.0611,ETHUSDT.XXX,ETH
25222,SELL,27:00.3,YYY,2443.2,0.4063,ETHUSDT.YYY,ETH
25223,SELL,27:00.3,XXX,2443.2,1.9999,ETHUSDT.XXX,ETH
25224,SELL,27:00.3,XXX,2439.61,1.2999,ETHUSD.XXX,ETH
25225,SELL,27:00.3,XXX,164.47,1,SOLUSD.XXX,SOL
25226,SELL,27:00.3,XXX,164.47,1.2,SOLUSD.XXX,SOL
25227,SELL,27:00.3,XXX,164.47,0.034,SOLUSD.XXX,SOL
25228,SELL,27:00.3,XXX,2443.2,1.3999,ETHUSDT.XXX,ETH
25229,SELL,27:00.3,XXX,2439.61,2.0003,ETHUSD.XXX,ETH
25230,SELL,27:00.4,XXX,66792.02,0.04491,BTCUSDT.XXX,BTC
25231,SELL,27:00.4,XXX,2443.2,2.0003,ETHUSDT.XXX,ETH
25232,SELL,27:00.4,XXX,164.48,1.2,SOLUSD.XXX,SOL
25233,SELL,27:00.4,XXX,164.48,1,SOLUSD.XXX,SOL
25234,SELL,27:00.7,XXX,2443.2,1.2997,ETHUSDT.XXX,ETH
25235,SELL,27:00.7,XXX,2443.2,2.0003,ETHUSDT.XXX,ETH
25236,SELL,27:00.7,XXX,2443.2,1.2999,ETHUSDT.XXX,ETH
25237,SELL,27:00.7,XXX,2443.35,0.8999,ETHUSDT.XXX,ETH
25238,SELL,27:00.7,XXX,2443.35,0.0575,ETHUSDT.XXX,ETH
25239,SELL,27:00.7,XXX,164.76,0.6,SOLUSDT.XXX,SOL
25240,SELL,27:00.7,XXX,164.52,0.271,SOLUSD.XXX,SOL
25241,SELL,27:00.7,XXX,164.76,1.999,SOLUSDT.XXX,SOL
25242,SELL,27:00.7,XXX,164.76,0.44,SOLUSDT.XXX,SOL
25243,SELL,27:00.7,YYY,2443.2,0.7068,ETHUSDT.YYY,ETH
25244,SELL,27:00.7,YYY,2443.2,1.8128,ETHUSDT.YYY,ETH
25245,SELL,27:00.7,XXX,66792.02,0.09813,BTCUSDT.XXX,BTC
25246,SELL,27:00.7,XXX,66792.02,0.04491,BTCUSDT.XXX,BTC
25247,SELL,27:00.7,XXX,66792.02,0.10012,BTCUSDT.XXX,BTC
25248,SELL,27:00.7,XXX,66792.02,0.0519,BTCUSDT.XXX,BTC
25249,SELL,27:00.7,XXX,66792.02,0.11002,BTCUSDT.XXX,BTC
25250,SELL,27:00.7,XXX,66792.02,0.05001,BTCUSDT.XXX,BTC
25251,SELL,27:00.7,XXX,164.76,2.416,SOLUSDT.XXX,SOL
25252,SELL,27:00.7,XXX,164.52,1,SOLUSD.XXX,SOL
25253,SELL,27:00.7,XXX,66692,0.10302,BTCUSD.XXX,BTC
25254,SELL,27:00.8,XXX,66692,0.1162,BTCUSD.XXX,BTC
25255,SELL,27:00.8,XXX,66692,0.1659,BTCUSD.XXX,BTC
25256,SELL,27:00.8,XXX,66692,0.0413,BTCUSD.XXX,BTC
25257,SELL,27:00.8,XXX,66692,0.01407,BTCUSD.XXX,BTC
25258,SELL,27:00.8,XXX,66692,0.02951,BTCUSD.XXX,BTC
25259,SELL,27:00.8,XXX,66692,0.03,BTCUSD.XXX,BTC
25260,SELL,27:01.2,XXX,2439.87,10,ETHUSD.XXX,ETH
25261,SELL,27:01.2,XXX,2439.88,10,ETHUSD.XXX,ETH
25262,SELL,27:01.2,XXX,2443.48,0.8001,ETHUSDT.XXX,ETH
25263,SELL,27:01.2,XXX,2443.48,2.0003,ETHUSDT.XXX,ETH
25264,SELL,27:01.2,XXX,2443.48,1.5002,ETHUSDT.XXX,ETH
25265,SELL,27:01.2,XXX,2443.48,1.3002,ETHUSDT.XXX,ETH
25266,SELL,27:01.2,XXX,2443.48,0.9001,ETHUSDT.XXX,ETH
25267,SELL,27:01.2,XXX,2443.48,1.4003,ETHUSDT.XXX,ETH
25268,SELL,27:01.2,XXX,2443.49,0.1803,ETHUSDT.XXX,ETH
25269,SELL,27:01.2,XXX,2443.49,0.1948,ETHUSDT.XXX,ETH
25270,SELL,27:01.2,XXX,2443.49,0.5418,ETHUSDT.XXX,ETH
25271,SELL,27:01.7,XXX,0.50116,2000,XRPUSD.XXX,XRP
25272,SELL,27:01.7,XXX,0.50188,1117,XRPUSDT.XXX,XRP
25273,SELL,27:01.7,XXX,0.50188,858,XRPUSDT.XXX,XRP
25274,SELL,27:01.7,XXX,0.50188,25,XRPUSDT.XXX,XRP
25275,BUY,27:01.9,XXX,2440.07,0.1559,ETHUSD.XXX,ETH
25276,SELL,27:02.3,XXX,0.50199,245,XRPUSDT.XXX,XRP
25277,SELL,27:02.3,XXX,0.50199,809,XRPUSDT.XXX,XRP
25278,SELL,27:02.5,XXX,2443.72,1.3001,ETHUSDT.XXX,ETH
25279,SELL,27:02.5,XXX,2443.72,0.8567,ETHUSDT.XXX,ETH
25280,SELL,27:02.5,XXX,2443.72,0.9001,ETHUSDT.XXX,ETH
25281,SELL,27:02.5,XXX,2443.72,0.1077,ETHUSDT.XXX,ETH
25282,SELL,27:02.5,XXX,2443.72,2.0003,ETHUSDT.XXX,ETH
25283,BUY,27:03.1,XXX,2443.91,1.9996,ETHUSDT.XXX,ETH
25284,BUY,27:03.1,XXX,2443.91,2,ETHUSDT.XXX,ETH
25285,SELL,27:04.9,XXX,0.50139,525,XRPUSD.XXX,XRP
25286,BUY,27:05.1,XXX,2443.91,1.3999,ETHUSDT.XXX,ETH
25287,BUY,27:05.1,XXX,2443.91,2,ETHUSDT.XXX,ETH
25288,BUY,27:05.1,XXX,66705.48,0.08484,BTCUSD.XXX,BTC
25289,BUY,27:05.1,XXX,66705.48,0.08,BTCUSD.XXX,BTC
25290,BUY,27:05.1,XXX,66705.48,0.01786,BTCUSD.XXX,BTC
25291,BUY,27:05.1,XXX,66705.48,0.02998,BTCUSD.XXX,BTC
25292,BUY,27:05.1,XXX,66705.48,0.01454,BTCUSD.XXX,BTC
25293,BUY,27:05.1,XXX,2443.91,0.1872,ETHUSDT.XXX,ETH
25294,BUY,27:05.1,XXX,2443.91,0.193,ETHUSDT.XXX,ETH
25295,BUY,27:05.1,XXX,2443.91,1.0198,ETHUSDT.XXX,ETH
25296,BUY,27:05.1,XXX,2443.91,2,ETHUSDT.XXX,ETH
25297,BUY,27:05.1,XXX,2440.29,2,ETHUSD.XXX,ETH
25298,BUY,27:05.1,XXX,2443.91,0.4006,ETHUSDT.XXX,ETH
25299,BUY,27:05.1,XXX,2443.91,1.2997,ETHUSDT.XXX,ETH
25300,BUY,27:05.1,XXX,2443.9,0.3991,ETHUSDT.XXX,ETH
25301,BUY,27:05.1,XXX,2443.91,1.4998,ETHUSDT.XXX,ETH
25302,BUY,27:05.1,XXX,2443.9,0.8997,ETHUSDT.XXX,ETH
25303,BUY,27:05.1,XXX,2440.29,1.4996,ETHUSD.XXX,ETH
25304,BUY,27:05.1,XXX,2440.29,1.1997,ETHUSD.XXX,ETH
25305,BUY,27:05.1,XXX,2440.29,2,ETHUSD.XXX,ETH
25306,BUY,27:05.1,XXX,2440.29,0.8997,ETHUSD.XXX,ETH
25307,BUY,27:05.1,XXX,2440.29,1.2997,ETHUSD.XXX,ETH
25308,BUY,27:05.1,XXX,2440.29,0.4998,ETHUSD.XXX,ETH
25309,BUY,27:05.1,XXX,2440.29,0.1747,ETHUSD.XXX,ETH
25310,BUY,27:05.1,XXX,2440.29,0.1558,ETHUSD.XXX,ETH
25311,BUY,27:05.1,XXX,2440.29,0.9,ETHUSD.XXX,ETH
25312,BUY,27:05.1,XXX,2440.29,0.5,ETHUSD.XXX,ETH
25313,BUY,27:05.1,XXX,2440.29,0.7972,ETHUSD.XXX,ETH
25314,BUY,27:05.1,XXX,2440.29,0.0723,ETHUSD.XXX,ETH
25315,BUY,27:05.1,XXX,2440.29,1.5,ETHUSD.XXX,ETH
25316,BUY,27:05.1,XXX,2440.29,2,ETHUSD.XXX,ETH
25317,BUY,27:05.1,XXX,2440.29,1.3,ETHUSD.XXX,ETH
25318,BUY,27:05.1,XXX,66705.48,0.17643,BTCUSD.XXX,BTC
25319,BUY,27:05.1,XXX,66705.48,0.085,BTCUSD.XXX,BTC
25320,BUY,27:05.1,XXX,66705.48,0.01135,BTCUSD.XXX,BTC
25321,BUY,27:05.1,XXX,2440.28,2,ETHUSD.XXX,ETH
25322,BUY,27:05.1,XXX,2440.28,1.5,ETHUSD.XXX,ETH
25323,BUY,27:05.1,XXX,2440.28,1.2,ETHUSD.XXX,ETH
25324,BUY,27:05.1,XXX,2440.28,0.5,ETHUSD.XXX,ETH
25325,BUY,27:05.1,XXX,2440.28,0.9,ETHUSD.XXX,ETH
25326,BUY,27:05.1,XXX,2440.28,1.3,ETHUSD.XXX,ETH
25327,BUY,27:05.5,XXX,2443.63,2,ETHUSDT.XXX,ETH
25328,BUY,27:05.5,XXX,2443.63,1.3923,ETHUSDT.XXX,ETH
25329,BUY,27:05.5,XXX,2443.63,0.9,ETHUSDT.XXX,ETH
25330,BUY,27:05.5,XXX,2443.63,1.3,ETHUSDT.XXX,ETH
25331,BUY,27:05.5,XXX,2443.63,1.5,ETHUSDT.XXX,ETH
25332,BUY,27:05.5,XXX,2443.63,0.8,ETHUSDT.XXX,ETH
25333,BUY,27:05.6,XXX,2440,0.3246,ETHUSD.XXX,ETH
25334,BUY,27:05.6,XXX,2443.54,0.8,ETHUSDT.XXX,ETH
25335,BUY,27:05.6,XXX,2440,0.5,ETHUSD.XXX,ETH
25336,BUY,27:05.6,XXX,2440,1.3,ETHUSD.XXX,ETH
25337,BUY,27:05.6,XXX,2443.54,1.3923,ETHUSDT.XXX,ETH
25338,BUY,27:05.6,XXX,2443.54,2,ETHUSDT.XXX,ETH
25339,BUY,27:05.6,XXX,2443.54,1.5,ETHUSDT.XXX,ETH
25340,BUY,27:05.6,XXX,2443.54,1.3,ETHUSDT.XXX,ETH
25341,BUY,27:05.6,XXX,2443.54,0.9,ETHUSDT.XXX,ETH
25342,BUY,27:05.6,XXX,2440,2,ETHUSD.XXX,ETH
25343,BUY,27:05.6,XXX,66697.27,0.01186,BTCUSD.XXX,BTC
25344,BUY,27:05.6,XXX,66697.27,0.028,BTCUSD.XXX,BTC
25345,BUY,27:05.7,XXX,66803.99,0.0082,BTCUSDT.XXX,BTC
25346,BUY,27:05.7,XXX,66803.99,0.20378,BTCUSDT.XXX,BTC
25347,SELL,27:05.9,XXX,2439.82,1.2956,ETHUSD.XXX,ETH
25348,SELL,27:05.9,XXX,2439.82,2.0003,ETHUSD.XXX,ETH
25349,SELL,27:07.1,XXX,2439.82,2.0003,ETHUSD.XXX,ETH
25350,BUY,27:07.5,XXX,66803.99,0.007,BTCUSDT.XXX,BTC
25351,SELL,27:07.6,XXX,2439.82,2.0003,ETHUSD.XXX,ETH
25352,BUY,27:07.6,XXX,66803.99,0.00106,BTCUSDT.XXX,BTC
25353,SELL,27:08.0,XXX,2439.83,0.516,ETHUSD.XXX,ETH
25354,BUY,27:08.2,XXX,66803.99,0.14997,BTCUSDT.XXX,BTC
25355,BUY,27:08.2,XXX,66803.99,0.05,BTCUSDT.XXX,BTC
25356,BUY,27:08.2,XXX,66803.99,0.111,BTCUSDT.XXX,BTC
25357,BUY,27:08.2,XXX,66803.99,0.06897,BTCUSDT.XXX,BTC
25358,BUY,27:08.2,XXX,66803.99,0.112,BTCUSDT.XXX,BTC
25359,BUY,27:08.2,XXX,66697.27,0.044,BTCUSD.XXX,BTC
25360,BUY,27:08.2,XXX,66697.27,0.103,BTCUSD.XXX,BTC
25361,BUY,27:08.2,XXX,66697.27,0.085,BTCUSD.XXX,BTC
25362,BUY,27:08.2,XXX,66697.27,0.0403,BTCUSD.XXX,BTC
25363,BUY,27:08.2,XXX,66697.27,0.0837,BTCUSD.XXX,BTC
25364,BUY,27:08.2,XXX,66697.27,0.028,BTCUSD.XXX,BTC
25365,BUY,27:08.2,XXX,66697.26,0.0083,BTCUSD.XXX,BTC
25366,BUY,27:08.2,XXX,66697.26,0.101,BTCUSD.XXX,BTC
25367,BUY,27:08.2,XXX,66697.26,0.03,BTCUSD.XXX,BTC
25368,BUY,27:08.2,XXX,66697.26,0.0412,BTCUSD.XXX,BTC
25369,BUY,27:08.2,XXX,66697.27,0.07614,BTCUSD.XXX,BTC
25370,BUY,27:08.2,XXX,66697.26,0.0005,BTCUSD.XXX,BTC
25371,BUY,27:08.2,XXX,66697.26,0.02872,BTCUSD.XXX,BTC
25372,BUY,27:08.3,XXX,2439.79,0.4957,ETHUSD.XXX,ETH
25373,BUY,27:08.3,XXX,2439.79,0.9,ETHUSD.XXX,ETH
25374,BUY,27:08.3,XXX,2439.79,1.9996,ETHUSD.XXX,ETH
25375,BUY,27:08.3,XXX,164.64,1.199,SOLUSD.XXX,SOL
25376,BUY,27:08.3,XXX,164.64,0.999,SOLUSD.XXX,SOL
25377,BUY,27:08.3,XXX,164.88,8,SOLUSDT.XXX,SOL
25378,BUY,27:08.3,XXX,164.64,0.647,SOLUSD.XXX,SOL
25379,BUY,27:08.3,XXX,164.64,0.499,SOLUSD.XXX,SOL
25380,BUY,27:08.3,XXX,164.64,0.481,SOLUSD.XXX,SOL
25381,BUY,27:08.3,XXX,164.64,0.032,SOLUSD.XXX,SOL
25382,BUY,27:08.3,XXX,164.64,0.48,SOLUSD.XXX,SOL
25383,BUY,27:08.3,XXX,164.64,0.034,SOLUSD.XXX,SOL
25384,BUY,27:08.3,XXX,164.64,3.14,SOLUSD.XXX,SOL
25385,BUY,27:08.3,XXX,164.64,0.32,SOLUSD.XXX,SOL
25386,BUY,27:08.3,XXX,164.64,0.169,SOLUSD.XXX,SOL
25387,BUY,27:08.3,XXX,164.62,3.03,SOLUSD.XXX,SOL
25388,BUY,27:08.3,XXX,164.62,2.783,SOLUSD.XXX,SOL
